Date,AL,AK,AZ,AR,CA,CO,CT,DE,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
1998-06-30,92.580353832,94.113787554,87.070913444,92.268882302,75.901843046,78.826221146,82.989692152,87.170703224,85.105106975,85.880707937,94.364758273,94.718618431,86.885215847,92.733346141,90.519188277,89.86548485,90.945110832,92.218661505,83.692730907,87.144726654,75.146489498,86.915363671,78.826462836,92.710686222,88.482590572,91.525811735,91.713953598,91.605136064,76.26822558,81.925943283,96.685787122,82.116882442,90.860870563,95.354407026,91.849171654,91.13962856,93.524846722,90.811344569,80.289884886,88.813258749,90.198762677,92.985413141,86.476996787,95.392374366,85.716507101,85.771057857,88.720921372,94.700414098,89.235176206,91.571353095
1998-07-31,92.893365362,94.323674342,87.665688995,93.087940069,76.471195719,79.341682818,83.773237554,87.498644384,85.443407181,86.360431526,94.430863686,94.759564659,87.310574582,93.108460547,90.870924285,90.391682124,91.260553504,92.643350612,84.224699576,87.272193551,76.016386033,87.262709783,79.654040743,92.978320644,89.113906463,91.924555928,92.006511989,91.801432472,77.060394756,82.77107811,97.010471675,82.988965636,91.220501609,95.818872259,92.019322911,91.673473945,93.76332555,91.194902484,80.612087306,89.237275545,90.048179044,93.229276483,86.967340143,95.328013793,85.914586009,86.053047892,88.960427952,94.898217496,89.82576557,92.026694364
1998-08-31,93.173572336,94.258563425,88.078124441,93.517397605,76.8571487,79.743687117,84.18473466,87.58513164,85.659532434,86.662260636,94.187235273,94.746234601,87.509968327,93.205992736,90.986324866,90.72347309,91.282355355,92.962241165,84.57285974,87.096736522,76.521683591,87.393958314,80.279456683,93.081187636,89.487364581,92.182845449,92.22951551,92.128394484,77.542505637,82.996889373,97.13035927,83.30923332,91.361968318,96.041233316,92.041286171,91.90343483,93.991498269,91.26995321,80.895923897,89.448445986,89.92543956,93.242177278,87.372601559,95.321318743,86.18179365,86.094113839,89.260403953,95.21535252,90.120472334,92.332968807
1998-09-30,93.3420882,94.056600206,88.258215129,93.75735741,77.188313023,80.077210921,84.367135321,87.552367531,85.813394342,87.043166602,93.538965117,94.525857433,87.410849267,93.260825272,91.195514855,91.173318577,91.27758969,93.055769106,84.830010823,87.117680044,76.679311568,87.652204383,80.52506352,93.121909998,89.751555378,92.145816799,92.787571255,92.300023873,77.775395039,82.962736245,97.186010399,83.224394948,91.612296678,95.96731953,92.285181779,92.021384568,94.118058839,91.181819982,81.134721185,89.660718821,89.864682309,93.192207877,87.530935883,95.388306189,86.484283699,86.074544542,89.551256783,95.367268272,90.04607313,92.190646247
1998-10-31,93.548810596,93.849609226,88.431745563,93.985217014,77.633320406,80.412148726,84.426622303,87.448506484,86.031390954,87.5235625,92.659241496,94.134390118,87.518753724,93.573910591,91.73049531,91.942681474,91.515215052,93.052235738,84.908563603,87.50671599,76.811253566,88.012619905,80.797244476,93.154100423,89.83681196,91.849354202,93.868849312,92.303528516,78.027730092,82.886716034,97.286204046,83.105176926,91.868551773,95.613069011,92.57194677,92.383234167,94.029096099,91.16376925,81.275273035,89.888254087,90.100162769,93.229322306,87.646186221,95.635874026,86.637005241,86.186537727,89.61974838,95.285309521,90.060965519,91.697010213
1998-11-30,93.772563229,93.687596354,88.718728962,94.172986522,77.895037107,80.845192679,84.513834475,87.337264458,86.331862341,87.904006746,92.054334387,94.079288479,87.793678685,93.898844374,92.510869958,92.741552211,91.802550071,93.266531675,84.742956079,87.735410611,77.105361403,88.242173339,81.223850219,93.277853484,89.859265481,91.540598247,95.063076892,92.325080847,78.432283419,82.880525436,97.38883645,83.447829389,91.822940005,95.13418787,92.599342625,92.898652279,93.907536171,91.220036034,81.382466108,90.168319387,90.697861436,93.617464324,87.976644503,95.768343455,86.604652595,86.518004662,89.683114867,95.186758505,90.226570418,91.333398148
1998-12-31,93.878871026,93.536417918,89.120304122,94.225765482,78.047108405,81.45627671,84.704794834,87.362720432,86.558067961,88.169971469,92.114686064,94.458012521,87.897395268,93.884211373,93.002783371,93.199142549,92.049405065,93.466186364,84.577580421,87.920989277,77.39440176,88.236985721,81.568001697,93.627980265,90.060392311,91.474007415,95.702079087,92.327556602,78.745425752,83.211936946,97.367167969,83.901734581,91.802509458,94.862095291,92.48849248,93.07610147,93.926714689,91.288503049,81.490677548,90.504215101,91.2809654,94.191979734,88.243506974,95.594610897,86.520180991,86.873481505,89.763719465,95.157022291,90.035423709,91.225497606
1999-01-31,93.976037847,93.498615741,89.505317953,94.184664162,78.473580201,82.080875257,85.023699487,87.632200613,86.835603067,88.524373032,92.685706054,95.054798617,88.062256808,93.719824396,92.82486769,93.322700683,92.349260322,93.498043575,84.699917962,88.34887118,77.781690422,88.309978816,81.792915234,94.06412124,90.460337857,91.605865968,95.58812698,92.331705932,78.994220312,83.621397855,97.308141944,84.168843231,92.069516988,94.977811332,92.573661601,93.005045622,94.115550707,91.352164011,81.562540998,90.876333447,91.746848573,94.555319703,88.306555517,95.453705468,86.547480683,87.23437039,90.035435333,95.1853779,89.849633723,91.209637761
1999-02-28,94.303109527,93.740211881,89.922178861,94.176683457,79.202964886,82.58456207,85.298511173,88.124354735,87.305361792,89.061869256,93.332812253,95.673080203,88.344885949,93.939739812,92.577131368,93.315237791,92.753691995,93.710167393,85.191882264,88.650101778,78.413111455,88.793894472,82.170997932,94.429930896,90.867460224,91.861350031,95.272607187,92.489274771,79.390075298,83.808034,97.429498125,84.436837349,92.486367713,95.441852787,93.034743091,93.155002735,94.590728778,91.466899759,81.650072472,91.288377739,92.295853501,94.989109972,88.801795714,95.711522747,86.746851922,87.645795978,90.786947935,95.358612927,90.223519466,91.352892997
1999-03-31,94.855451894,94.358827302,90.539541957,94.322796366,80.189220819,83.201271462,85.794366089,88.707355332,87.833707694,89.744212525,93.829156432,96.120195327,88.926376104,94.415878233,92.841665656,93.540176679,93.257626134,94.078642439,85.945793661,88.998193216,79.308235012,89.589915861,83.026533663,94.825443593,91.227507997,92.295954726,95.324798318,92.841989594,80.009623931,84.142437145,97.602323756,84.899244218,93.0116065,96.125372764,93.691212535,93.706581727,95.223645315,91.919502599,82.059891636,91.822962439,92.986809461,95.451415302,89.778934156,96.242816072,87.218386565,88.145231681,91.725086684,95.768392249,91.08796437,91.894462217
1999-04-30,95.352488163,95.237950165,91.109761528,94.768671139,81.366117483,84.10257374,86.83177491,89.423073219,88.325089422,90.457802245,94.16459905,96.459680473,89.843596508,94.925622743,93.549803455,94.152956008,93.781951209,94.551836272,86.922277029,89.695040483,80.404480492,90.532787725,84.270097043,95.403757737,91.64872368,92.966173584,95.774507924,93.267152684,80.848871239,85.076647296,97.739104313,85.648321759,93.63605819,96.81073184,94.359331791,94.381607196,95.809805231,92.616874248,83.008478344,92.6200779,93.832106099,95.747010404,90.579071458,96.822974629,88.025701369,88.858980276,92.568173264,96.315398688,92.134586115,92.775244764
1999-05-31,95.789383502,95.976295889,91.564881109,95.401448292,82.553248125,85.3446129,88.092321679,90.462172795,88.916027729,91.211064816,94.137847813,96.878499304,90.751459737,95.556064669,94.336504726,94.928581359,94.383626328,95.169136087,87.991555623,90.428954219,81.674547825,91.56920782,85.606098084,96.157240753,92.375081721,93.843574614,96.247736887,93.676483707,81.965544705,86.311573995,98.07750552,86.677576028,94.160008484,97.343724023,94.975151157,94.992037488,96.383615232,93.413807542,84.167977176,93.498743831,94.681848471,96.01340534,91.306835605,97.329246827,89.083771172,89.667042849,93.352654491,96.748542584,93.069171435,93.745095619
1999-06-30,96.236046047,96.431054693,92.065336491,95.934825161,83.479916895,86.589858474,89.401421062,91.639846406,89.666138715,91.908451365,93.661612743,97.319424057,91.548609391,96.145134676,95.05428381,95.487586925,95.002255344,95.819694765,88.935485396,91.079385739,83.109190042,92.537067334,86.867349578,96.80359054,93.355571387,94.772433163,96.519920869,94.131466953,83.246600973,87.668258149,98.529097209,88.037459425,94.720148855,97.773710086,95.625199194,95.66838899,96.814338768,94.347001782,85.190932228,94.253158721,95.325649802,96.366913713,92.115599298,97.705351117,90.240240981,90.32026555,94.094148269,96.934740053,93.98274356,94.530526497
1999-07-31,96.524417197,96.783612027,92.622466439,96.180183765,84.121767908,87.468991713,90.48254425,92.526498347,90.182032815,92.724314126,93.154635758,97.619544072,92.143303719,96.649945884,95.692794711,95.77142037,95.386221854,96.217760165,89.713616095,91.768688808,84.465840775,93.290819842,87.981163684,97.208335234,94.035994643,95.546833663,96.692978643,94.704362038,84.178993833,88.866975149,98.800957506,89.364483452,95.220873485,98.19221723,96.186832195,96.364630135,97.072477095,95.015776079,85.974042425,94.841171835,95.744466107,96.894861769,92.636995039,97.913034465,91.285288213,90.819109537,94.451095395,97.009597631,94.642329568,95.009457517
1999-08-31,96.745715764,97.052029395,93.116264799,96.297419287,84.664802511,88.128731457,91.026206933,92.988874038,90.489180436,93.405526929,93.020761065,97.697880897,92.556386433,96.932536121,96.065299128,96.051275453,95.555020805,96.308755325,90.348954469,92.40540987,85.415327557,93.744978975,88.842409944,97.465023522,94.206489045,95.892107932,96.76702021,95.222223881,84.710428644,89.421698635,98.909875014,90.415670145,95.485071569,98.503199624,96.600748242,96.780516087,97.352746115,95.14977938,86.523737201,95.117537702,95.907599505,97.417856661,92.93066762,97.940229303,92.071780487,91.378657208,94.633184888,97.113301334,94.900198339,95.315575089
1999-09-30,96.95731787,97.081654039,93.465026051,96.500405414,85.10153357,88.631469743,91.225159624,93.162617709,90.835352638,93.642747841,93.320235201,97.448419703,92.878085799,96.995425109,96.175067938,96.311605172,95.821897947,96.39591044,90.849107107,92.861111101,85.943461751,93.932375095,89.31508452,97.495524729,94.196630503,95.857477741,96.68779999,95.453920615,85.210862238,89.657487438,99.015439243,90.880726025,95.780741502,98.570692035,96.787096514,96.77858467,97.392384756,94.986755295,87.038401545,95.145338553,95.839926861,97.611485061,93.110071054,97.948007811,92.637363946,91.83048034,94.932068317,97.187271677,95.033227844,95.535690559
1999-10-31,97.211835761,96.870529458,93.697130051,96.708213201,85.533513961,88.995054949,91.297339648,93.078757505,91.234850322,94.002092777,93.912977342,97.060600511,92.981489628,97.12320599,96.2200895,96.447277104,96.118387819,96.459227376,91.183797083,93.038825856,86.444491055,94.081017337,89.487394399,97.322594806,94.268946344,95.653094762,96.670654385,95.472314018,85.84949415,89.894932615,99.083666329,90.845887105,95.978026988,98.388294418,96.659794574,96.500226371,97.140819768,95.032267198,87.794974786,95.276918559,95.743621595,97.685833003,93.208355373,97.965022511,93.078630173,91.994262228,95.064995241,97.274147396,95.09400371,95.699615428
1999-11-30,97.525380469,96.617800176,93.955084209,96.684219203,86.089061768,89.38823056,91.669427216,92.927193613,91.786257862,94.421036187,94.638185268,96.899993885,92.99767788,97.303045444,96.298923706,96.482516014,96.356047545,96.402227078,91.414152759,93.001405942,86.942003324,94.212908083,89.682809747,97.336335388,94.562217744,95.435360257,96.884898296,95.568783454,86.576402852,90.132113229,99.025795979,91.070554597,96.10544269,98.107371597,96.554327395,96.215035126,97.067811422,95.243171762,88.676078009,95.725815032,95.741152623,97.829042678,93.471727286,97.88180268,93.459520771,92.058820984,95.156550312,97.552725441,95.222716964,95.865141643
1999-12-31,97.686923693,96.483130173,94.504530015,96.644262266,87.54174253,90.035854718,92.359608463,93.027977378,92.373110976,94.727534026,95.475719759,97.111568947,93.316261622,97.374729969,96.350388436,96.492172313,96.623345155,96.481216109,91.723940071,93.175173165,87.555407714,94.503611758,90.23119751,97.747766911,94.959543045,95.501822905,97.285905267,95.813705808,87.287010798,90.60262495,99.017621711,91.668446899,96.304835146,97.904300564,96.54029041,96.164356153,97.424248575,95.440643866,89.379903881,96.225790874,95.860338459,97.991479101,94.078681891,97.859328196,93.830049791,92.239500268,95.705212096,97.979999619,95.610355,95.989838848
2000-01-31,97.74567979,96.43957745,95.195685709,96.877103861,88.482199898,90.792836147,92.748942327,93.28187267,92.818364615,94.987440467,96.187927039,97.671811861,93.649642739,97.394801278,96.450743147,96.648685275,96.987117045,96.949010688,92.152557432,93.463371038,88.33448246,94.968258948,90.857733239,98.201930364,95.257190997,95.907087258,97.730851141,96.002756014,87.924437812,91.195536521,99.17421144,92.056016852,96.48815609,97.868046981,96.656207008,96.484138464,97.838142584,95.595493827,89.729238163,96.417902963,96.182098255,98.169759113,94.572541207,98.058827621,94.234082697,92.443172051,96.271757339,98.447057496,95.913138349,96.106227227
2000-02-29,97.906915644,96.517921636,95.930276429,97.380183176,88.862948959,91.801718155,92.950940664,93.614938731,93.315037131,95.418970452,96.588459759,98.422412027,94.086383502,97.697011491,96.900016433,97.144819227,97.488464636,97.614810732,92.696137524,93.812922775,89.198898375,95.647866071,91.604255167,98.481444909,95.715636157,96.510949809,98.182284761,96.258858516,88.643316351,91.70978157,99.342917636,92.186911287,96.77621956,98.073689517,97.425931293,97.188650607,98.278531991,95.88375916,90.040960172,96.654446731,96.725881142,98.467088084,95.030901689,98.491455345,94.708104037,92.909465644,96.657966077,98.908360422,96.301805034,96.386710938
2000-03-31,98.211032224,96.857165448,96.644290737,98.11881955,90.322295608,93.119071236,93.627319856,94.326244391,93.999394698,96.428189705,96.805365801,99.128966636,95.046843204,98.363824572,97.698725029,97.860622109,98.034854291,98.321438522,93.449645303,94.530830382,90.312829406,96.637091044,92.810732026,98.86879345,96.578758201,97.240798453,98.649153304,96.803329736,89.678661554,92.496994229,99.592862229,92.687282426,97.354448633,98.510174244,98.514972234,98.045778135,98.935255207,96.596091314,90.951415869,97.287352482,97.436057447,98.877627021,95.852103852,99.121055139,95.368197328,93.976612056,97.312121143,99.412477335,97.130028621,96.841911317
2000-04-30,98.795438119,97.412552667,97.301391944,98.813827552,91.965456834,94.354976256,94.879621262,95.37193957,94.685925324,97.586436772,96.934802386,99.724205068,96.136550767,99.161899469,98.580280561,98.628954822,98.718942361,98.901981936,94.536050018,95.459595662,91.704629904,97.696006652,94.243464077,99.404275293,97.603719199,98.06126075,99.148064693,97.469278757,91.021751351,93.576896789,99.996540268,93.765755338,98.201922869,99.053770559,99.284055263,98.80449821,99.589147781,97.555113593,92.475291963,98.175724352,98.318782494,99.374728523,96.735461621,99.741783234,96.221489137,95.243739223,98.215493901,100.05785995,98.091734315,97.400840813
2000-05-31,99.581226439,98.049572647,98.049979081,99.264735537,93.476365098,95.568602171,96.377386276,96.479492198,95.481186302,98.378033217,97.098207486,100.22094227,97.231731094,99.972636908,99.387473466,99.388659185,99.48821159,99.308277269,95.830282599,96.497759476,93.414382571,98.691781522,95.659694315,99.906470747,98.4302094,98.894575059,99.669021609,98.05234958,92.509096182,94.786221065,100.44032981,95.254956769,99.034291029,99.628550948,99.98106399,99.443738103,100.24236357,98.481317628,94.165200671,99.128402088,99.266176179,99.952145625,97.472257106,100.29565134,97.111554593,96.46806729,99.036119707,100.6727683,99.037002552,97.900129944
